-121.989394 -142.644397 4.861901e-03 8
-157.135511 -168.022939 4.862228e-03 0
-159.598718 -169.768348 4.861995e-03 0
-158.089653 -118.539913 4.914941e-03 1
-150.746149 -92.613443 4.683652e-03 1
-146.178367 -175.616876 4.856544e-03 0
-124.827239 -131.854859 4.860772e-03 9
-139.400335 -169.161648 4.863025e-03 0
-143.957807 -171.811911 4.858394e-03 0
-149.819670 -128.105713 4.923739e-03 1
-144.294516 -167.588233 4.860291e-03 0
-84.178442 -174.093101 4.868498e-03 16
-90.273146 -175.178807 4.862244e-03 8
-120.712447 -174.332239 4.860963e-03 8
-175.293512 -149.412633 4.856965e-03 0
-145.757905 -170.796616 4.855473e-03 0
-105.146329 -153.755849 4.864775e-03 8
-144.334345 -140.622111 4.857242e-03 0
-145.829347 -138.163831 4.855807e-03 0
-164.124040 -154.037728 4.857277e-03 0
-122.982951 -170.435651 4.861616e-03 8
-122.594567 -159.160058 4.860926e-03 8
-133.992346 -156.646686 4.861259e-03 8
-163.560621 -176.277404 4.862768e-03 0
-160.960111 -167.878468 4.861593e-03 0
-109.516523 -175.113649 4.860751e-03 8
-144.391620 -174.981284 4.856511e-03 0
-135.434506 -168.491661 4.862059e-03 0
-136.617930 -172.739276 4.864507e-03 0
-138.884099 -174.289307 4.864076e-03 0
-132.307826 -145.918965 4.858975e-03 8
-138.695355 -167.641098 4.861278e-03 0
-137.605284 -148.896218 4.859038e-03 0
-149.032817 -172.506686 4.858160e-03 0
-141.790670 -169.650388 4.861072e-03 0
-151.146792 -171.212036 4.858416e-03 0
-141.775406 -172.642239 4.858991e-03 0
-114.306588 -170.992429 4.860433e-03 8
-135.757575 -171.823972 4.865510e-03 0
-135.728894 -163.617208 4.860796e-03 0
-112.241943 -170.633304 4.860320e-03 8
-167.705266 -172.776660 4.862309e-03 0
-102.290200 -173.808024 4.861728e-03 8
-144.168341 -171.390788 4.858363e-03 0
-141.976631 -165.656943 4.860476e-03 0
-159.548296 -134.595027 4.854333e-03 1
-159.357255 -139.047153 4.859914e-03 0
-144.477467 -171.388746 4.856991e-03 0
-171.770412 -144.315634 4.855037e-03 0
-144.004034 -172.868642 4.858052e-03 0
-147.757317 -153.009336 4.861384e-03 0
-147.414035 -170.463387 4.855304e-03 0
-138.532781 -160.927716 4.860633e-03 0
-158.347172 -155.259318 4.854955e-03 0
-132.813568 -166.144435 4.862898e-03 8
-135.003931 -159.184780 4.861003e-03 0
-146.173614 -154.344637 4.861187e-03 0
-141.111116 -174.816809 4.860268e-03 0
-145.628456 -148.847627 4.861767e-03 0
-136.058302 -159.133547 4.860075e-03 0
-159.006292 -171.763594 4.861691e-03 0
-141.723196 -159.463694 4.861390e-03 0
-163.635724 -174.866623 4.862968e-03 0
-150.144989 -164.016368 4.860321e-03 0
-161.006794 -156.118570 4.856346e-03 0
-122.135101 -168.788174 4.859572e-03 8
-140.751020 -128.182272 4.854079e-03 1
-149.964884 -157.262701 4.860217e-03 0
-142.478413 -174.394745 4.859245e-03 0
-130.147551 -164.767188 4.861416e-03 8
-167.262431 -145.613090 4.860208e-03 0
