4.980189 3.218897 3.241846 3.535528 14.976461 0.000000e+00 0
4.986728 3.254047 3.165548 3.591936 14.998258 0.000000e+00 0
4.896298 3.221331 3.238115 3.638952 14.994697 0.000000e+00 0
4.972538 3.196583 3.232713 3.594584 14.996417 0.000000e+00 0
4.986816 3.187840 3.241737 3.552056 14.968450 0.000000e+00 0
4.650374 3.100142 3.535883 3.706492 14.992890 0.000000e+00 0
4.649875 2.960843 3.497322 3.886775 14.994815 0.000000e+00 0
4.863828 2.971258 3.282641 3.867511 14.985237 0.000000e+00 0
4.535521 2.957411 3.601032 3.892354 14.986317 0.000000e+00 0
4.649740 2.925014 3.587931 3.835370 14.998055 0.000000e+00 0
4.733347 3.228580 3.073983 3.453581 14.489491 0.000000e+00 0
4.733347 3.228580 3.073983 3.453581 14.489491 0.000000e+00 0
4.733347 3.228580 3.073983 3.453581 14.489491 0.000000e+00 0
4.733347 3.228580 3.073983 3.453581 14.489491 0.000000e+00 0
4.733347 3.228580 3.073983 3.453581 14.489491 0.000000e+00 0
4.848542 2.762061 3.044123 3.553375 14.208101 0.000000e+00 0
4.848542 2.762061 3.044123 3.553375 14.208101 0.000000e+00 0
4.848542 2.762061 3.044123 3.553375 14.208101 0.000000e+00 0
4.848542 2.762061 3.044123 3.553375 14.208101 0.000000e+00 0
4.848542 2.762061 3.044123 3.553375 14.208101 0.000000e+00 0
4.976919 3.011567 2.846635 3.199640 14.034761 0.000000e+00 0
4.976919 3.011567 2.846635 3.199640 14.034761 0.000000e+00 0
4.976919 3.011567 2.846635 3.199640 14.034761 0.000000e+00 0
4.976919 3.011567 2.846635 3.199640 14.034761 0.000000e+00 0
4.976919 3.011567 2.846635 3.199640 14.034761 0.000000e+00 0
4.647166 2.988820 2.983291 3.767834 14.387110 0.000000e+00 0
4.647166 2.988820 2.983291 3.767834 14.387110 0.000000e+00 0
4.647166 2.988820 2.983291 3.767834 14.387110 0.000000e+00 0
4.647166 2.988820 2.983291 3.767834 14.387110 0.000000e+00 0
4.647166 2.988820 2.983291 3.767834 14.387110 0.000000e+00 0
5.209347 3.011707 2.902506 3.315678 14.439238 0.000000e+00 0
5.209347 3.011707 2.902506 3.315678 14.439238 0.000000e+00 0
5.209347 3.011707 2.902506 3.315678 14.439238 0.000000e+00 0
5.209347 3.011707 2.902506 3.315678 14.439238 0.000000e+00 0
5.209347 3.011707 2.902506 3.315678 14.439238 0.000000e+00 0
4.806940 2.983209 3.043727 3.311288 14.145164 0.000000e+00 0
4.806940 2.983209 3.043727 3.311288 14.145164 0.000000e+00 0
4.806940 2.983209 3.043727 3.311288 14.145164 0.000000e+00 0
4.806940 2.983209 3.043727 3.311288 14.145164 0.000000e+00 0
4.806940 2.983209 3.043727 3.311288 14.145164 0.000000e+00 0
4.434327 2.905827 3.004406 3.978468 14.323028 0.000000e+00 0
4.434327 2.905827 3.004406 3.978468 14.323028 0.000000e+00 0
4.434327 2.905827 3.004406 3.978468 14.323028 0.000000e+00 0
4.434327 2.905827 3.004406 3.978468 14.323028 0.000000e+00 0
4.434327 2.905827 3.004406 3.978468 14.323028 0.000000e+00 0
4.792751 2.856679 2.826803 3.994739 14.470972 0.000000e+00 0
4.792751 2.856679 2.826803 3.994739 14.470972 0.000000e+00 0
4.792751 2.856679 2.826803 3.994739 14.470972 0.000000e+00 0
4.792751 2.856679 2.826803 3.994739 14.470972 0.000000e+00 0
4.792751 2.856679 2.826803 3.994739 14.470972 0.000000e+00 0
4.580228 3.546632 3.215469 3.646258 14.988588 0.000000e+00 0
4.970986 3.481965 2.910418 3.630044 14.993413 0.000000e+00 0
4.948733 3.711424 2.927050 3.412000 14.999206 0.000000e+00 0
4.811877 3.421817 2.992824 3.768425 14.994943 0.000000e+00 0
4.709958 3.401228 3.102616 3.775043 14.988846 0.000000e+00 0
4.880691 2.856462 2.963637 3.394303 14.095093 0.000000e+00 0
4.880691 2.856462 2.963637 3.394303 14.095093 0.000000e+00 0
4.880691 2.856462 2.963637 3.394303 14.095093 0.000000e+00 0
4.880691 2.856462 2.963637 3.394303 14.095093 0.000000e+00 0
4.880691 2.856462 2.963637 3.394303 14.095093 0.000000e+00 0
4.956584 2.708840 3.300456 3.898216 14.864097 0.000000e+00 0
4.956584 2.708840 3.300456 3.898216 14.864097 0.000000e+00 0
4.956584 2.708840 3.300456 3.898216 14.864097 0.000000e+00 0
4.956584 2.708840 3.300456 3.898216 14.864097 0.000000e+00 0
4.956584 2.708840 3.300456 3.898216 14.864097 0.000000e+00 0
4.577247 3.215315 3.098694 3.217318 14.108574 0.000000e+00 0
4.577247 3.215315 3.098694 3.217318 14.108574 0.000000e+00 0
4.577247 3.215315 3.098694 3.217318 14.108574 0.000000e+00 0
4.577247 3.215315 3.098694 3.217318 14.108574 0.000000e+00 0
4.577247 3.215315 3.098694 3.217318 14.108574 0.000000e+00 0
4.814118 3.004423 2.747397 3.304776 13.870714 0.000000e+00 0
4.814118 3.004423 2.747397 3.304776 13.870714 0.000000e+00 0
4.814118 3.004423 2.747397 3.304776 13.870714 0.000000e+00 0
4.814118 3.004423 2.747397 3.304776 13.870714 0.000000e+00 0
4.814118 3.004423 2.747397 3.304776 13.870714 0.000000e+00 0
4.734874 2.721960 2.918285 3.736513 14.111632 0.000000e+00 0
4.734874 2.721960 2.918285 3.736513 14.111632 0.000000e+00 0
4.734874 2.721960 2.918285 3.736513 14.111632 0.000000e+00 0
4.734874 2.721960 2.918285 3.736513 14.111632 0.000000e+00 0
4.734874 2.721960 2.918285 3.736513 14.111632 0.000000e+00 0
4.756158 2.904630 2.988010 3.687055 14.335853 0.000000e+00 0
4.756158 2.904630 2.988010 3.687055 14.335853 0.000000e+00 0
4.756158 2.904630 2.988010 3.687055 14.335853 0.000000e+00 0
4.756158 2.904630 2.988010 3.687055 14.335853 0.000000e+00 0
4.756158 2.904630 2.988010 3.687055 14.335853 0.000000e+00 0
4.661450 3.226879 2.928444 3.593885 14.410659 0.000000e+00 0
4.661450 3.226879 2.928444 3.593885 14.410659 0.000000e+00 0
4.661450 3.226879 2.928444 3.593885 14.410659 0.000000e+00 0
4.661450 3.226879 2.928444 3.593885 14.410659 0.000000e+00 0
4.661450 3.226879 2.928444 3.593885 14.410659 0.000000e+00 0
4.695419 2.915715 3.220938 3.593584 14.425656 0.000000e+00 0
4.695419 2.915715 3.220938 3.593584 14.425656 0.000000e+00 0
4.695419 2.915715 3.220938 3.593584 14.425656 0.000000e+00 0
4.695419 2.915715 3.220938 3.593584 14.425656 0.000000e+00 0
4.695419 2.915715 3.220938 3.593584 14.425656 0.000000e+00 0
4.522137 2.747261 2.696609 3.445451 13.411458 0.000000e+00 0
4.522137 2.747261 2.696609 3.445451 13.411458 0.000000e+00 0
4.522137 2.747261 2.696609 3.445451 13.411458 0.000000e+00 0
4.522137 2.747261 2.696609 3.445451 13.411458 0.000000e+00 0
4.522137 2.747261 2.696609 3.445451 13.411458 0.000000e+00 0
4.685191 2.890897 2.718554 3.678335 13.972976 0.000000e+00 0
4.685191 2.890897 2.718554 3.678335 13.972976 0.000000e+00 0
4.685191 2.890897 2.718554 3.678335 13.972976 0.000000e+00 0
4.685191 2.890897 2.718554 3.678335 13.972976 0.000000e+00 0
4.685191 2.890897 2.718554 3.678335 13.972976 0.000000e+00 0
5.016119 3.312155 2.799363 3.416294 14.543932 0.000000e+00 0
5.016119 3.312155 2.799363 3.416294 14.543932 0.000000e+00 0
5.016119 3.312155 2.799363 3.416294 14.543932 0.000000e+00 0
5.016119 3.312155 2.799363 3.416294 14.543932 0.000000e+00 0
5.016119 3.312155 2.799363 3.416294 14.543932 0.000000e+00 0
4.683073 2.900843 2.855840 3.530152 13.969908 0.000000e+00 0
4.683073 2.900843 2.855840 3.530152 13.969908 0.000000e+00 0
4.683073 2.900843 2.855840 3.530152 13.969908 0.000000e+00 0
4.683073 2.900843 2.855840 3.530152 13.969908 0.000000e+00 0
4.683073 2.900843 2.855840 3.530152 13.969908 0.000000e+00 0
4.790516 2.926927 2.951800 3.273879 13.943122 0.000000e+00 0
4.790516 2.926927 2.951800 3.273879 13.943122 0.000000e+00 0
4.790516 2.926927 2.951800 3.273879 13.943122 0.000000e+00 0
4.790516 2.926927 2.951800 3.273879 13.943122 0.000000e+00 0
4.790516 2.926927 2.951800 3.273879 13.943122 0.000000e+00 0
4.605622 3.032105 2.903048 3.320532 13.861307 0.000000e+00 0
4.605622 3.032105 2.903048 3.320532 13.861307 0.000000e+00 0
4.605622 3.032105 2.903048 3.320532 13.861307 0.000000e+00 0
4.605622 3.032105 2.903048 3.320532 13.861307 0.000000e+00 0
4.605622 3.032105 2.903048 3.320532 13.861307 0.000000e+00 0
4.638813 4.224256 2.842753 3.025751 14.731572 0.000000e+00 0
4.638813 4.224256 2.842753 3.025751 14.731572 0.000000e+00 0
4.638813 4.224256 2.842753 3.025751 14.731572 0.000000e+00 0
4.638813 4.224256 2.842753 3.025751 14.731572 0.000000e+00 0
4.638813 4.224256 2.842753 3.025751 14.731572 0.000000e+00 0
4.707699 3.484301 2.767460 3.139938 14.099398 0.000000e+00 0
4.707699 3.484301 2.767460 3.139938 14.099398 0.000000e+00 0
4.707699 3.484301 2.767460 3.139938 14.099398 0.000000e+00 0
4.707699 3.484301 2.767460 3.139938 14.099398 0.000000e+00 0
4.707699 3.484301 2.767460 3.139938 14.099398 0.000000e+00 0
4.874406 2.741407 3.018567 3.727755 14.362136 0.000000e+00 0
4.874406 2.741407 3.018567 3.727755 14.362136 0.000000e+00 0
4.874406 2.741407 3.018567 3.727755 14.362136 0.000000e+00 0
4.874406 2.741407 3.018567 3.727755 14.362136 0.000000e+00 0
4.874406 2.741407 3.018567 3.727755 14.362136 0.000000e+00 0
4.752267 2.858517 3.021356 3.612876 14.245016 0.000000e+00 0
4.752267 2.858517 3.021356 3.612876 14.245016 0.000000e+00 0
4.752267 2.858517 3.021356 3.612876 14.245016 0.000000e+00 0
4.752267 2.858517 3.021356 3.612876 14.245016 0.000000e+00 0
4.752267 2.858517 3.021356 3.612876 14.245016 0.000000e+00 0
5.113318 3.099715 2.783741 3.386444 14.383218 0.000000e+00 0
5.113318 3.099715 2.783741 3.386444 14.383218 0.000000e+00 0
5.113318 3.099715 2.783741 3.386444 14.383218 0.000000e+00 0
5.113318 3.099715 2.783741 3.386444 14.383218 0.000000e+00 0
5.113318 3.099715 2.783741 3.386444 14.383218 0.000000e+00 0
5.028411 2.934937 2.937531 3.532308 14.433187 0.000000e+00 0
5.028411 2.934937 2.937531 3.532308 14.433187 0.000000e+00 0
5.028411 2.934937 2.937531 3.532308 14.433187 0.000000e+00 0
5.028411 2.934937 2.937531 3.532308 14.433187 0.000000e+00 0
5.028411 2.934937 2.937531 3.532308 14.433187 0.000000e+00 0
4.785590 2.680693 2.924391 3.696708 14.087383 0.000000e+00 0
4.785590 2.680693 2.924391 3.696708 14.087383 0.000000e+00 0
4.785590 2.680693 2.924391 3.696708 14.087383 0.000000e+00 0
4.785590 2.680693 2.924391 3.696708 14.087383 0.000000e+00 0
4.785590 2.680693 2.924391 3.696708 14.087383 0.000000e+00 0
4.954739 3.056607 2.866409 3.498963 14.376718 0.000000e+00 0
4.954739 3.056607 2.866409 3.498963 14.376718 0.000000e+00 0
4.954739 3.056607 2.866409 3.498963 14.376718 0.000000e+00 0
4.954739 3.056607 2.866409 3.498963 14.376718 0.000000e+00 0
4.954739 3.056607 2.866409 3.498963 14.376718 0.000000e+00 0
4.665922 2.728546 2.842757 3.952277 14.189501 0.000000e+00 0
4.665922 2.728546 2.842757 3.952277 14.189501 0.000000e+00 0
4.665922 2.728546 2.842757 3.952277 14.189501 0.000000e+00 0
4.665922 2.728546 2.842757 3.952277 14.189501 0.000000e+00 0
4.665922 2.728546 2.842757 3.952277 14.189501 0.000000e+00 0
5.042405 2.877452 2.962478 3.218041 14.100377 0.000000e+00 0
5.042405 2.877452 2.962478 3.218041 14.100377 0.000000e+00 0
5.042405 2.877452 2.962478 3.218041 14.100377 0.000000e+00 0
5.042405 2.877452 2.962478 3.218041 14.100377 0.000000e+00 0
5.042405 2.877452 2.962478 3.218041 14.100377 0.000000e+00 0
4.887129 2.914665 3.260136 3.421347 14.483279 0.000000e+00 0
4.887129 2.914665 3.260136 3.421347 14.483279 0.000000e+00 0
4.887129 2.914665 3.260136 3.421347 14.483279 0.000000e+00 0
4.887129 2.914665 3.260136 3.421347 14.483279 0.000000e+00 0
4.887129 2.914665 3.260136 3.421347 14.483279 0.000000e+00 0
4.811927 2.799387 2.849967 3.764991 14.226273 0.000000e+00 0
4.811927 2.799387 2.849967 3.764991 14.226273 0.000000e+00 0
4.811927 2.799387 2.849967 3.764991 14.226273 0.000000e+00 0
4.811927 2.799387 2.849967 3.764991 14.226273 0.000000e+00 0
4.811927 2.799387 2.849967 3.764991 14.226273 0.000000e+00 0
4.746753 2.733632 3.031881 3.814592 14.326858 0.000000e+00 0
4.746753 2.733632 3.031881 3.814592 14.326858 0.000000e+00 0
4.746753 2.733632 3.031881 3.814592 14.326858 0.000000e+00 0
4.746753 2.733632 3.031881 3.814592 14.326858 0.000000e+00 0
4.746753 2.733632 3.031881 3.814592 14.326858 0.000000e+00 0
5.159857 2.873514 2.964561 3.482756 14.480688 0.000000e+00 0
5.159857 2.873514 2.964561 3.482756 14.480688 0.000000e+00 0
5.159857 2.873514 2.964561 3.482756 14.480688 0.000000e+00 0
5.159857 2.873514 2.964561 3.482756 14.480688 0.000000e+00 0
5.159857 2.873514 2.964561 3.482756 14.480688 0.000000e+00 0
4.938633 2.931203 3.331192 3.664611 14.865640 0.000000e+00 0
4.938633 2.931203 3.331192 3.664611 14.865640 0.000000e+00 0
4.938633 2.931203 3.331192 3.664611 14.865640 0.000000e+00 0
4.938633 2.931203 3.331192 3.664611 14.865640 0.000000e+00 0
4.938633 2.931203 3.331192 3.664611 14.865640 0.000000e+00 0
4.713046 2.770700 3.418116 4.097916 14.999778 0.000000e+00 0
4.729726 2.797722 3.366794 4.099931 14.994172 0.000000e+00 0
4.685248 2.903419 3.363678 4.039216 14.991562 0.000000e+00 0
4.660597 2.856923 3.311254 4.155183 14.983957 0.000000e+00 0
4.645109 2.870281 3.372415 4.101862 14.989667 0.000000e+00 0
5.071833 2.866177 3.280953 3.740649 14.959611 0.000000e+00 0
5.071833 2.866177 3.280953 3.740649 14.959611 0.000000e+00 0
5.071833 2.866177 3.280953 3.740649 14.959611 0.000000e+00 0
5.071833 2.866177 3.280953 3.740649 14.959611 0.000000e+00 0
5.071833 2.866177 3.280953 3.740649 14.959611 0.000000e+00 0
4.880415 2.810707 2.649348 3.923055 14.263525 0.000000e+00 0
4.880415 2.810707 2.649348 3.923055 14.263525 0.000000e+00 0
4.880415 2.810707 2.649348 3.923055 14.263525 0.000000e+00 0
4.880415 2.810707 2.649348 3.923055 14.263525 0.000000e+00 0
4.880415 2.810707 2.649348 3.923055 14.263525 0.000000e+00 0
4.374443 3.093923 3.287754 3.865234 14.621354 0.000000e+00 0
4.374443 3.093923 3.287754 3.865234 14.621354 0.000000e+00 0
4.374443 3.093923 3.287754 3.865234 14.621354 0.000000e+00 0
4.374443 3.093923 3.287754 3.865234 14.621354 0.000000e+00 0
4.374443 3.093923 3.287754 3.865234 14.621354 0.000000e+00 0
4.832011 3.320221 2.639039 3.188024 13.979295 0.000000e+00 0
4.832011 3.320221 2.639039 3.188024 13.979295 0.000000e+00 0
4.832011 3.320221 2.639039 3.188024 13.979295 0.000000e+00 0
4.832011 3.320221 2.639039 3.188024 13.979295 0.000000e+00 0
4.832011 3.320221 2.639039 3.188024 13.979295 0.000000e+00 0
4.704893 3.079164 2.970989 3.391331 14.146377 0.000000e+00 0
4.704893 3.079164 2.970989 3.391331 14.146377 0.000000e+00 0
4.704893 3.079164 2.970989 3.391331 14.146377 0.000000e+00 0
4.704893 3.079164 2.970989 3.391331 14.146377 0.000000e+00 0
4.704893 3.079164 2.970989 3.391331 14.146377 0.000000e+00 0
4.400299 3.360145 2.880584 3.436426 14.077454 0.000000e+00 0
4.400299 3.360145 2.880584 3.436426 14.077454 0.000000e+00 0
4.400299 3.360145 2.880584 3.436426 14.077454 0.000000e+00 0
4.400299 3.360145 2.880584 3.436426 14.077454 0.000000e+00 0
4.400299 3.360145 2.880584 3.436426 14.077454 0.000000e+00 0
4.753118 2.726422 3.227425 3.227787 13.934751 0.000000e+00 0
4.753118 2.726422 3.227425 3.227787 13.934751 0.000000e+00 0
4.753118 2.726422 3.227425 3.227787 13.934751 0.000000e+00 0
4.753118 2.726422 3.227425 3.227787 13.934751 0.000000e+00 0
4.753118 2.726422 3.227425 3.227787 13.934751 0.000000e+00 0
4.691397 2.961901 3.077866 3.551571 14.282735 0.000000e+00 0
4.691397 2.961901 3.077866 3.551571 14.282735 0.000000e+00 0
4.691397 2.961901 3.077866 3.551571 14.282735 0.000000e+00 0
4.691397 2.961901 3.077866 3.551571 14.282735 0.000000e+00 0
4.691397 2.961901 3.077866 3.551571 14.282735 0.000000e+00 0
5.050516 3.210283 3.117017 3.358441 14.736258 0.000000e+00 0
5.050516 3.210283 3.117017 3.358441 14.736258 0.000000e+00 0
5.050516 3.210283 3.117017 3.358441 14.736258 0.000000e+00 0
5.050516 3.210283 3.117017 3.358441 14.736258 0.000000e+00 0
